Time,Weather
51:38.1,Rain
51:39.0,Wind
51:40.0,Normal
51:41.1,Snow
51:42.0,Rain
51:43.0,Wind
51:44.0,Normal
51:45.0,Snow
51:47.0,Rain
51:47.1,Wind
51:48.1,Normal
51:49.1,Snow
51:50.0,Rain
51:50.1,Snow
51:51.0,Rain
51:51.0,Wind
51:51.0,Normal
51:51.1,Snow
51:53.0,Rain
51:53.1,Wind
51:54.0,Normal
51:54.1,Snow
51:55.0,Rain
51:56.1,Wind
51:57.0,Normal
51:57.1,Snow
51:59.0,Rain
51:59.0,Wind
51:59.1,Normal
52:02.0,Snow
52:04.1,Rain
52:05.0,Wind
52:05.0,Normal
52:07.0,Snow
52:07.0,Rain
52:07.0,Wind
52:09.0,Normal
52:09.1,Snow
52:10.1,Rain
52:11.0,Wind
52:13.0,Normal
52:13.0,Snow
52:16.0,Rain
52:22.1,Wind
52:22.1,Normal
52:24.0,Snow
52:28.0,Rain
52:39.1,Wind
52:40.2,Normal
52:41.1,Snow
52:45.0,Rain
52:48.0,Wind
52:48.1,Normal
52:51.1,Snow
52:55.0,Rain
52:56.0,Snow
52:57.1,Rain
53:00.1,Wind
53:05.0,Normal
53:25.1,Snow
53:27.1,Rain
53:28.1,Wind
53:28.1,Normal
53:29.0,Snow
53:31.0,Rain
53:32.0,Wind
53:33.0,Normal
53:34.0,Snow
53:34.0,Rain
53:35.0,Wind
53:35.0,Normal
53:35.1,Snow
53:37.0,Rain
53:37.1,Wind
53:38.0,Normal
53:39.1,Snow
53:40.1,Rain
53:41.0,Wind
53:42.0,Normal
53:43.0,Snow
53:43.1,Rain
53:44.0,Wind
53:44.0,Normal
53:46.0,Snow
53:47.1,Rain
53:48.0,Wind
53:48.1,Normal
53:52.0,Snow
53:54.0,Rain
53:54.0,Wind
53:56.1,Normal
53:57.0,Snow
53:58.1,Rain
54:01.1,Wind
54:01.1,Normal
54:02.1,Snow
54:04.0,Rain
54:05.0,Snow
54:05.0,Rain
54:06.0,Wind
54:08.0,Normal
54:10.0,Snow
54:10.1,Rain
54:12.1,Wind
54:14.0,Normal
54:14.1,Snow
54:16.0,Rain
54:18.0,Wind
54:21.1,Normal
54:24.1,Snow
54:26.0,Rain
54:28.1,Wind
54:30.0,Normal
54:31.0,Snow
54:36.0,Rain
54:41.1,Wind
54:43.0,Normal
54:43.1,Snow
54:46.1,Rain
54:49.0,Wind
54:51.0,Normal
54:54.1,Snow
55:00.1,Rain
55:04.0,Wind
55:05.0,Normal
55:07.0,Snow
55:08.1,Rain
55:08.1,Wind
55:09.0,Normal
55:09.1,Snow
55:11.0,Rain
55:12.0,Wind
55:13.0,Normal
55:19.1,Snow
55:21.0,Rain
55:23.0,Wind
55:24.1,Normal
55:26.0,Snow
55:27.0,Rain
55:28.0,Snow
55:29.1,Rain
55:31.0,Wind
55:32.1,Normal
55:34.0,Snow
55:34.1,Rain
55:37.1,Wind
55:40.1,Normal
55:41.0,Snow
55:41.0,Rain
55:42.0,Wind
55:42.1,Normal
55:44.0,Snow
55:45.0,Rain
55:45.0,Wind
55:46.0,Normal
55:49.0,Snow
55:52.0,Rain
55:53.1,Wind
55:56.1,Normal
55:57.0,Snow
56:01.0,Rain
56:04.0,Wind
56:07.1,Normal
56:09.1,Snow
56:11.1,Rain
56:13.0,Wind
56:16.1,Normal
56:19.0,Snow
56:20.0,Rain
56:21.0,Wind
56:23.0,Normal
56:29.1,Snow
56:48.0,Rain
56:49.0,Wind
56:51.0,Normal
56:55.1,Snow
56:56.0,Rain
56:57.0,Wind
56:58.1,Normal
57:00.0,Snow
57:04.1,Rain
57:05.1,Snow
57:06.0,Rain
57:06.1,Wind
57:08.0,Normal
57:10.0,Snow
57:10.1,Rain
57:11.0,Wind
57:12.0,Normal
57:14.0,Snow
57:14.0,Rain
57:16.0,Wind
57:18.0,Normal
57:19.0,Snow
57:19.0,Rain
57:25.0,Wind
57:25.0,Normal
57:26.0,Snow
57:27.0,Rain
57:28.0,Wind
57:29.0,Normal
57:29.1,Snow
57:29.1,Rain
57:31.0,Wind
57:32.0,Normal
57:33.0,Snow
57:35.0,Rain
57:35.1,Wind
57:37.0,Normal
57:37.1,Snow
57:38.0,Rain
57:38.1,Wind
57:39.1,Normal
57:41.0,Snow
57:41.0,Rain
57:44.0,Wind
57:44.1,Normal
57:46.0,Snow
57:46.1,Rain
57:47.0,Wind
57:48.1,Normal
57:50.0,Snow
57:50.1,Rain
57:52.0,Snow
57:54.0,Rain
57:56.1,Wind
57:58.0,Normal
58:00.1,Snow
58:01.0,Rain
58:02.0,Wind
58:04.0,Normal
58:04.1,Snow
58:07.0,Rain
58:08.1,Wind
58:11.1,Normal
58:13.1,Snow
58:16.1,Rain
58:17.1,Wind
58:19.1,Normal
58:21.0,Snow
58:26.1,Rain
58:27.0,Wind
58:29.0,Normal
58:33.1,Snow
58:37.1,Rain
58:45.1,Wind
58:46.0,Normal
58:47.1,Snow
58:47.1,Rain
58:48.1,Wind
58:49.0,Normal
58:50.0,Snow
58:51.1,Rain
58:54.0,Wind
58:54.0,Normal
58:56.0,Snow
58:58.0,Rain
58:58.1,Wind
58:59.0,Normal
59:00.1,Snow
59:01.0,Rain
59:01.1,Wind
59:03.1,Normal
59:05.1,Snow
59:05.1,Rain
59:10.0,Snow
59:10.0,Rain
59:11.1,Wind
59:13.0,Normal
59:16.0,Snow
59:19.1,Rain
59:20.0,Wind
59:22.0,Normal
59:23.1,Snow
59:25.1,Rain
59:32.0,Wind
59:35.0,Normal
59:36.0,Snow
59:38.0,Rain
59:38.0,Wind
59:39.1,Normal
59:40.0,Snow
59:41.1,Rain
59:43.1,Wind
59:44.0,Normal
59:46.1,Snow
59:49.1,Rain
59:50.0,Wind
59:50.0,Normal
59:51.0,Snow
59:51.1,Rain
59:52.0,Wind
59:54.0,Normal
59:56.1,Snow
59:57.0,Rain
59:59.0,Wind
59:59.1,Normal
00:02.0,Snow
00:02.1,Rain
00:03.0,Wind
00:04.0,Normal
00:07.0,Snow
00:09.1,Rain
00:11.1,Wind
00:13.0,Normal
00:13.1,Snow
00:15.1,Rain
00:17.0,Snow
00:19.0,Rain
00:21.0,Wind
00:24.0,Normal
00:24.0,Snow
00:24.1,Rain
00:26.0,Wind
00:26.0,Normal
00:26.0,Snow
00:28.0,Rain
00:29.0,Wind
00:30.0,Normal
00:31.1,Snow
00:34.0,Rain
00:35.1,Wind
00:36.0,Normal
00:37.0,Snow
00:37.0,Rain
00:38.0,Wind
00:40.0,Normal
00:42.1,Snow
00:43.0,Rain
00:47.1,Wind
00:48.0,Normal
00:50.0,Snow
00:50.1,Rain
01:03.0,Wind
01:04.1,Normal
01:05.1,Snow
01:08.0,Rain
01:11.0,Wind
01:11.1,Normal
01:14.0,Snow
01:18.0,Rain
01:19.0,Wind
01:27.1,Normal
01:30.1,Snow
01:32.1,Rain
01:36.0,Wind
01:36.1,Normal
01:37.1,Snow
01:38.0,Rain
01:40.0,Snow
01:41.1,Rain
01:42.1,Wind
01:44.0,Normal
01:44.1,Snow
01:45.1,Rain
01:46.0,Wind
01:47.0,Normal
01:49.0,Snow
01:50.1,Rain
01:51.0,Wind
01:52.1,Normal
01:53.1,Snow
01:54.0,Rain
01:55.0,Wind
01:57.0,Normal
01:57.1,Snow
01:58.0,Rain
01:59.0,Wind
02:00.1,Normal
02:01.1,Snow
02:02.0,Rain
02:04.0,Wind
02:07.1,Normal
02:07.1,Snow
02:09.0,Rain
02:10.0,Wind
02:13.0,Normal
02:15.0,Snow
02:15.0,Rain
02:15.1,Wind
02:17.0,Normal
02:17.0,Snow
02:19.1,Rain
02:19.1,Wind
02:20.1,Normal
02:22.0,Snow
02:23.1,Rain
02:25.1,Wind
02:28.0,Normal
02:28.1,Snow
02:29.0,Rain
02:32.0,Snow
02:32.0,Rain
02:34.1,Wind
02:35.0,Normal
02:35.1,Snow
02:38.0,Rain
02:38.1,Wind
02:39.1,Normal
02:40.1,Snow
02:42.1,Rain
02:43.1,Wind
02:44.1,Normal
02:45.1,Snow
02:46.0,Rain
02:48.0,Wind
02:49.1,Normal
02:59.1,Snow
03:02.0,Rain
03:10.1,Wind
03:20.1,Normal
03:21.0,Snow
03:24.0,Rain
03:27.0,Wind
03:29.0,Normal
03:31.1,Snow
03:32.1,Rain
03:34.1,Wind
03:35.0,Normal
03:37.0,Snow
03:39.1,Rain
03:40.0,Wind
03:41.1,Normal
03:42.0,Snow
03:43.1,Rain
03:45.0,Wind
03:47.1,Normal
03:50.0,Snow
03:51.0,Rain
03:52.0,Wind
03:54.0,Normal
03:54.0,Snow
03:54.1,Rain
03:55.0,Snow
03:57.0,Rain
03:57.0,Wind
03:57.0,Normal
03:59.0,Snow
03:59.1,Rain
04:00.0,Wind
04:00.1,Normal
04:01.0,Snow
04:02.0,Rain
04:02.0,Wind
04:04.0,Normal
04:04.1,Snow
04:05.1,Rain
04:06.1,Wind
04:07.0,Normal
04:08.1,Snow
04:09.0,Rain
04:10.0,Wind
04:10.0,Normal
04:10.1,Snow
04:12.0,Rain
04:12.1,Wind
04:12.1,Normal
04:14.1,Snow
04:15.0,Rain
04:16.0,Wind
04:16.0,Normal
04:17.0,Snow
04:17.1,Rain
04:19.0,Wind
04:19.1,Normal
04:21.0,Snow
04:21.1,Rain
04:22.0,Wind
04:23.0,Normal
04:24.1,Snow
04:25.0,Rain
04:26.0,Wind
04:29.1,Normal
04:30.1,Snow
04:31.0,Rain
04:33.1,Snow
04:36.1,Rain
04:36.1,Wind
04:38.1,Normal
04:40.0,Snow
04:41.0,Rain
04:43.1,Wind
04:45.1,Normal
04:46.0,Snow
04:53.1,Rain
04:55.0,Wind
04:56.1,Normal
04:58.0,Snow
04:58.1,Rain
05:02.0,Wind
05:03.0,Normal
05:04.1,Snow
05:06.0,Rain
05:08.1,Wind
05:09.0,Normal
05:12.0,Snow
05:13.0,Rain
05:14.0,Wind
05:14.1,Normal
05:17.1,Snow
05:18.1,Rain
05:19.1,Wind
05:20.0,Normal
05:26.1,Snow
05:27.0,Rain
05:27.0,Wind
05:28.0,Normal
05:30.0,Snow
05:31.0,Rain
05:33.0,Wind
05:36.1,Normal
05:37.0,Snow
05:37.0,Rain
05:38.0,Wind
05:38.1,Normal
05:39.0,Snow
05:39.0,Rain
05:41.0,Snow
05:41.1,Rain
05:42.1,Wind
05:43.1,Normal
05:44.0,Snow
05:46.0,Rain
05:46.1,Wind
05:46.1,Normal
05:48.0,Snow
05:48.1,Rain
05:48.1,Wind
05:49.1,Normal
05:50.1,Snow
05:51.0,Rain
05:51.1,Wind
05:52.0,Normal
05:53.1,Snow
05:55.0,Rain
05:55.0,Wind
05:55.1,Normal
05:56.0,Snow
05:56.1,Rain
05:58.0,Wind
05:58.1,Normal
05:59.0,Snow
06:00.0,Rain
06:02.0,Wind
06:02.0,Normal
06:03.1,Snow
06:04.0,Rain
06:06.1,Wind
06:06.1,Normal
06:08.1,Snow
06:09.0,Rain
06:11.0,Wind
06:11.1,Normal
06:12.1,Snow
06:13.0,Rain
06:14.0,Wind
06:15.0,Normal
06:15.0,Snow
06:16.0,Rain
06:17.0,Snow
06:18.0,Rain
06:19.1,Wind
06:21.1,Normal
06:24.0,Snow
06:24.0,Rain
06:24.1,Wind
06:27.1,Normal
06:29.1,Snow
06:32.0,Rain
06:42.0,Wind
06:42.1,Normal
06:47.1,Snow
06:49.0,Rain
06:49.0,Wind
06:52.0,Normal
06:53.0,Snow
07:06.0,Rain
07:11.0,Wind
07:16.0,Normal
07:28.0,Snow
07:31.0,Rain
07:32.0,Wind
07:32.1,Normal
07:33.0,Snow
07:34.0,Rain
07:35.0,Wind
07:36.1,Normal
07:37.1,Snow
07:38.0,Rain
07:38.1,Wind
07:40.1,Normal
07:40.1,Snow
07:41.1,Rain
07:43.1,Wind
07:43.1,Normal
07:44.0,Snow
07:45.1,Rain
07:46.0,Wind
07:46.1,Normal
07:47.1,Snow
07:48.0,Rain
07:49.0,Snow
07:49.0,Rain
07:49.1,Wind
07:51.0,Normal
07:51.0,Snow
07:53.0,Rain
07:53.0,Wind
07:54.0,Normal
07:55.1,Snow
07:57.1,Rain
07:59.1,Wind
07:59.1,Normal
08:00.0,Snow
08:00.0,Rain
08:00.0,Wind
08:02.0,Normal
08:02.1,Snow
08:04.0,Rain
08:04.1,Wind
08:05.0,Normal
08:06.1,Snow
08:07.0,Rain
08:10.1,Wind
08:12.0,Normal
08:14.0,Snow
08:15.0,Rain
08:17.1,Wind
08:17.1,Normal
08:19.0,Snow
08:21.1,Rain
08:21.1,Wind
08:22.0,Normal
08:23.1,Snow
08:26.0,Rain
08:27.1,Wind
08:28.0,Normal
08:30.1,Snow
08:32.0,Rain
08:32.0,Wind
08:32.1,Normal
08:33.0,Snow
08:35.1,Rain
08:36.0,Snow
08:40.1,Rain
08:43.1,Wind
08:44.0,Normal
08:52.0,Snow
08:57.0,Rain
08:59.0,Wind
09:12.1,Normal
09:12.1,Snow
09:15.1,Rain
09:17.0,Wind
09:17.1,Normal
09:21.1,Snow
09:22.0,Rain
09:23.0,Wind
09:25.1,Normal
09:27.0,Snow
09:27.0,Rain
09:28.1,Wind
09:30.0,Normal
09:32.1,Snow
09:32.1,Rain
09:34.0,Wind
09:34.1,Normal
09:36.0,Snow
09:36.1,Rain
09:39.0,Wind
09:39.0,Normal
09:41.1,Snow
09:41.1,Rain
09:42.1,Wind
09:43.0,Normal
09:44.0,Snow
09:47.0,Rain
09:48.1,Wind
09:50.1,Normal
09:52.0,Snow
09:52.1,Rain
09:55.1,Wind
09:56.1,Normal
09:57.0,Snow
09:57.1,Rain
10:00.0,Snow
10:03.0,Rain
10:06.0,Wind
10:07.0,Normal
10:09.0,Snow
10:09.0,Rain
10:13.1,Wind
10:14.0,Normal
10:14.0,Snow
10:16.1,Rain
10:19.1,Wind
10:20.0,Normal
10:23.2,Snow
10:24.1,Rain
10:26.0,Wind
10:27.0,Normal
10:31.0,Snow
10:32.0,Rain
10:32.1,Wind
10:35.0,Normal
10:39.1,Snow
10:39.1,Rain
10:41.0,Wind
10:42.1,Normal
10:46.0,Snow
10:46.1,Rain
10:50.0,Wind
10:51.1,Normal
10:58.0,Snow
11:02.0,Rain
11:04.0,Wind
11:05.1,Normal
11:09.0,Snow
11:09.1,Rain
11:10.0,Wind
11:11.0,Normal
11:12.0,Snow
11:13.1,Rain
11:14.0,Wind
11:16.0,Normal
11:16.1,Snow
11:17.0,Rain
11:18.1,Snow
11:21.1,Rain
11:22.1,Wind
11:23.0,Normal
11:24.1,Snow
11:26.0,Rain
11:26.1,Wind
11:27.0,Normal
11:28.0,Snow
11:28.0,Rain
11:30.1,Wind
11:34.1,Normal
11:36.1,Snow
11:39.1,Rain
11:40.0,Wind
11:40.1,Normal
11:42.0,Snow
11:44.0,Rain
11:46.0,Wind
11:49.0,Normal
11:52.1,Snow
11:55.0,Rain
12:00.0,Wind
12:00.1,Normal
12:02.0,Snow
12:03.1,Rain
12:05.0,Wind
12:06.0,Normal
12:07.0,Snow
12:09.1,Rain
12:12.1,Wind
12:13.0,Normal
12:13.0,Snow
12:15.0,Rain
12:16.0,Wind
12:19.0,Normal
12:22.0,Snow
12:24.1,Rain
12:25.0,Wind
12:27.0,Normal
12:27.1,Snow
12:30.1,Rain
12:34.1,Snow
12:36.1,Rain
12:40.0,Wind
12:44.0,Normal
12:48.0,Snow
12:52.0,Rain
12:54.0,Wind
12:55.1,Normal
12:56.0,Snow
12:57.0,Rain
12:58.0,Wind
13:05.1,Normal
13:06.1,Snow
13:07.0,Rain
13:09.1,Wind
13:10.0,Normal
13:11.1,Snow
13:12.0,Rain
13:13.0,Wind
13:13.1,Normal
13:14.0,Snow
13:16.1,Rain
13:17.0,Wind
13:19.0,Normal
13:19.1,Snow
13:20.0,Rain
13:22.1,Wind
13:23.1,Normal
13:24.1,Snow
13:25.0,Rain
13:27.0,Wind
13:27.1,Normal
13:29.1,Snow
13:30.1,Rain
13:33.0,Wind
13:35.1,Normal
13:37.0,Snow
13:38.1,Rain
13:39.0,Wind
13:41.0,Normal
13:41.1,Snow
13:43.0,Rain
13:46.1,Snow
13:47.0,Rain
13:49.1,Wind
13:50.0,Normal
13:52.0,Snow
13:53.0,Rain
13:54.1,Wind
13:55.0,Normal
13:59.1,Snow
14:00.0,Rain
14:02.0,Wind
14:02.0,Normal
14:02.0,Snow
14:05.1,Rain
14:06.0,Wind
14:08.0,Normal
14:09.0,Snow
14:12.0,Rain
14:12.1,Wind
14:14.1,Normal
14:15.0,Snow
14:16.1,Rain
14:19.0,Wind
14:20.1,Normal
14:23.0,Snow
14:26.0,Rain
14:32.0,Wind
14:35.0,Normal
14:38.1,Snow
14:39.1,Rain
14:40.1,Wind
14:41.1,Normal
14:42.0,Snow
14:42.1,Rain
14:43.0,Wind
14:44.0,Normal
14:45.0,Snow
14:45.1,Rain
14:47.1,Wind
14:50.0,Normal
14:51.0,Snow
14:53.1,Rain
14:53.1,Snow
14:55.0,Rain
14:55.1,Wind
14:57.0,Normal
14:57.0,Snow
14:58.1,Rain
14:59.0,Wind
15:00.1,Normal
15:01.0,Snow
15:01.0,Rain
15:03.0,Wind
15:06.0,Normal
15:06.0,Snow
15:06.1,Rain
15:08.0,Wind
15:09.1,Normal
15:10.0,Snow
15:10.0,Rain
15:11.0,Wind
15:13.0,Normal
15:13.1,Snow
15:14.0,Rain
15:15.1,Wind
15:17.0,Normal
15:19.1,Snow
15:21.0,Rain
15:21.1,Wind
15:22.1,Normal
15:25.1,Snow
15:27.1,Rain
15:28.0,Wind
15:30.0,Normal
15:33.1,Snow
15:34.0,Rain
15:35.0,Wind
15:35.0,Normal
15:37.0,Snow
15:38.0,Rain
15:42.0,Wind
15:42.1,Normal
15:43.1,Snow
15:43.1,Rain
15:44.1,Snow
15:45.1,Rain
15:47.0,Wind
15:47.1,Normal
15:49.0,Snow
15:50.1,Rain
15:51.0,Wind
15:54.1,Normal
15:55.1,Snow
15:56.0,Rain
15:58.0,Wind
16:00.1,Normal
16:01.0,Snow
16:03.0,Rain
16:04.1,Wind
16:06.1,Normal
16:12.1,Snow
16:14.0,Rain
16:15.0,Wind
16:20.0,Normal
16:22.0,Snow
16:24.1,Rain
16:25.0,Wind
16:26.0,Normal
16:27.0,Snow
16:27.1,Rain
16:29.0,Wind
16:30.0,Normal
16:32.1,Snow
16:33.0,Rain
16:35.0,Wind
16:36.1,Normal
16:37.1,Snow
16:38.0,Rain
16:40.0,Wind
16:40.0,Normal
16:40.0,Snow
16:42.1,Rain
16:42.1,Wind
16:43.1,Normal
16:44.1,Snow
16:46.0,Rain
16:46.0,Snow
16:46.0,Rain
16:48.0,Wind
16:49.1,Normal
16:50.0,Snow
16:51.0,Rain
16:52.1,Wind
16:53.0,Normal
16:56.1,Snow
16:57.1,Rain
17:04.0,Wind
17:06.1,Normal
17:08.1,Snow
17:09.0,Rain
17:15.1,Wind
17:17.1,Normal
17:18.0,Snow
17:20.0,Rain
17:28.0,Wind
17:37.1,Normal
17:38.1,Snow
17:42.0,Rain
17:42.0,Wind
17:44.0,Normal
17:46.0,Snow
17:46.1,Rain
17:47.0,Wind
17:49.0,Normal
17:52.1,Snow
17:53.0,Rain
17:53.0,Wind
17:53.1,Normal
17:56.1,Snow
17:58.0,Rain
17:58.1,Wind
18:00.1,Normal
18:01.0,Snow
18:01.1,Rain
18:02.1,Wind
18:02.1,Normal
18:03.1,Snow
18:06.0,Rain
18:07.1,Snow
18:08.0,Rain
18:08.1,Wind
18:10.1,Normal
18:12.1,Snow
18:13.0,Rain
18:13.0,Wind
18:14.1,Normal
18:15.1,Snow
18:16.0,Rain
18:16.1,Wind
18:18.0,Normal
18:18.1,Snow
18:20.0,Rain
18:20.1,Wind
18:21.0,Normal
18:22.0,Snow
18:23.1,Rain
18:24.0,Wind
18:24.0,Normal
18:25.0,Snow
18:25.1,Rain
18:27.0,Wind
18:28.0,Normal
18:29.1,Snow
18:30.0,Rain
18:31.0,Wind
18:31.0,Normal
18:32.0,Snow
18:34.0,Rain
18:34.1,Wind
18:37.1,Normal
18:40.0,Snow
18:42.1,Rain
18:46.0,Wind
18:47.1,Normal
18:54.0,Snow
18:56.1,Rain
18:56.1,Wind
19:04.1,Normal
19:10.0,Snow
19:13.1,Rain
19:14.0,Snow
19:17.0,Rain
19:24.1,Wind
19:25.1,Normal
19:26.1,Snow
19:27.0,Rain
19:28.0,Wind
19:31.0,Normal
19:33.1,Snow
19:37.1,Rain
19:43.1,Wind
19:44.0,Normal
19:46.0,Snow
19:47.0,Rain
19:47.1,Wind
19:48.0,Normal
19:51.0,Snow
19:51.1,Rain
19:51.1,Wind
19:52.1,Normal
19:53.0,Snow
19:54.0,Rain
19:55.1,Wind
19:56.0,Normal
19:56.0,Snow
19:57.0,Rain
19:58.1,Wind
19:59.1,Normal
20:00.1,Snow
20:00.1,Rain
20:01.0,Wind
20:02.0,Normal
20:02.1,Snow
20:03.0,Rain
20:04.0,Wind
20:04.1,Normal
20:05.0,Snow
20:06.0,Rain
20:06.1,Wind
20:07.0,Normal
20:08.1,Snow
20:09.0,Rain
20:09.0,Snow
20:09.1,Rain
20:11.0,Wind
20:11.0,Normal
20:11.0,Snow
20:11.0,Rain
20:13.0,Wind
20:13.1,Normal
20:15.1,Snow
20:16.1,Rain
20:16.1,Wind
20:17.0,Normal
20:18.1,Snow
20:19.0,Rain
20:19.0,Wind
20:19.1,Normal
20:21.0,Snow
20:22.0,Rain
20:23.0,Wind
20:24.0,Normal
20:25.0,Snow
20:27.1,Rain
20:27.1,Wind
20:28.0,Normal
20:29.0,Snow
20:33.0,Rain
20:33.1,Wind
20:34.0,Normal
20:34.1,Snow
20:35.0,Rain
20:39.1,Wind
20:44.1,Normal
20:49.0,Snow
20:51.0,Rain
20:51.0,Wind
20:53.0,Normal
20:53.0,Snow
20:57.0,Rain
21:01.1,Wind
21:06.1,Normal
21:10.1,Snow
21:12.0,Rain
21:13.0,Snow
21:21.1,Rain
21:29.1,Wind
21:31.0,Normal
21:31.1,Snow
21:33.0,Rain
21:35.1,Wind
21:36.0,Normal
21:37.0,Snow
21:42.0,Rain
21:42.1,Wind
21:43.0,Normal
21:43.0,Snow
21:45.0,Rain
21:46.1,Wind
21:47.0,Normal
21:47.1,Snow
21:48.1,Rain
21:49.1,Wind
21:50.0,Normal
21:52.0,Snow
21:52.1,Rain
21:53.1,Wind
21:54.0,Normal
21:54.0,Snow
21:57.1,Rain
21:58.0,Wind
21:58.1,Normal
21:59.0,Snow
21:59.0,Rain
21:59.0,Wind
22:01.0,Normal
22:01.1,Snow
22:03.0,Rain
22:03.0,Wind
22:05.1,Normal
22:05.1,Snow
22:07.0,Rain
22:07.0,Wind
22:07.1,Normal
22:09.0,Snow
22:09.1,Rain
22:10.0,Snow
22:11.0,Rain
22:13.0,Wind
22:14.0,Normal
22:15.0,Snow
22:17.0,Rain
22:18.1,Wind
22:19.1,Normal
22:21.1,Snow
22:22.0,Rain
22:23.0,Wind
22:26.1,Normal
22:27.0,Snow
22:28.0,Rain
22:30.0,Wind
22:30.1,Normal
22:31.1,Snow
22:31.1,Rain
22:32.1,Wind
22:34.1,Normal
22:36.0,Snow
22:36.1,Rain
22:39.0,Wind
22:39.0,Normal
22:40.0,Snow
22:41.0,Rain
22:42.0,Wind
22:44.0,Normal
22:49.1,Snow
22:55.0,Rain
22:59.0,Wind
23:02.0,Normal
23:04.0,Snow
23:18.1,Rain
23:18.1,Wind
23:20.0,Normal
23:22.1,Snow
23:24.0,Rain
23:24.1,Wind
23:26.0,Normal
23:28.1,Snow
23:33.1,Rain
23:33.1,Snow
23:34.1,Rain
23:35.0,Wind
23:37.0,Normal
23:39.0,Snow
23:40.0,Rain
23:42.0,Wind
23:42.1,Normal
23:43.1,Snow
23:44.0,Rain
23:45.1,Wind
23:46.0,Normal
23:47.0,Snow
23:48.0,Rain
23:50.0,Wind
23:52.1,Normal
23:53.1,Snow
23:54.1,Rain
23:55.1,Wind
23:56.0,Normal
23:56.1,Snow
23:58.0,Rain
23:59.1,Wind
24:00.0,Normal
24:00.1,Snow
24:01.0,Rain
24:01.0,Wind
24:03.1,Normal
24:03.1,Snow
24:05.0,Rain
24:08.0,Wind
24:08.1,Normal
24:11.0,Snow
24:12.0,Rain
24:13.1,Wind
24:15.1,Normal
24:16.0,Snow
24:18.0,Rain
24:19.0,Wind
24:19.1,Normal
24:21.1,Snow
24:23.1,Rain
24:24.0,Snow
24:25.1,Rain
24:27.1,Wind
24:28.0,Normal
24:30.0,Snow
24:33.1,Rain
24:36.1,Wind
24:36.1,Normal
24:37.0,Snow
24:40.0,Rain
24:40.0,Wind
24:43.1,Normal
24:46.0,Snow
24:47.1,Rain
24:48.0,Wind
24:49.0,Normal
24:53.0,Snow
24:53.1,Rain
24:54.1,Wind
24:55.1,Normal
24:57.0,Snow
24:58.0,Rain
24:59.0,Wind
25:01.0,Normal
25:04.1,Snow
25:05.0,Rain
25:05.1,Wind
25:06.0,Normal
25:07.1,Snow
25:08.0,Rain
25:09.0,Wind
25:12.1,Normal
25:13.0,Snow
25:15.0,Rain
25:20.1,Wind
25:22.0,Normal
25:22.0,Snow
25:25.1,Rain
25:25.1,Wind
25:26.1,Normal
25:30.1,Snow
25:31.0,Rain
25:31.1,Snow
25:33.1,Rain
25:34.1,Wind
25:36.1,Normal
25:39.1,Snow
25:40.0,Rain
25:41.0,Wind
25:42.1,Normal
25:44.1,Snow
25:46.0,Rain
25:46.1,Wind
25:48.0,Normal
25:50.1,Snow
25:51.0,Rain
25:52.0,Wind
25:53.0,Normal
25:53.1,Snow
25:55.0,Rain
25:55.1,Wind
25:56.0,Normal
25:58.0,Snow
25:59.1,Rain
25:59.1,Wind
26:00.0,Normal
26:02.0,Snow
26:03.1,Rain
26:04.0,Wind
26:04.1,Normal
26:06.0,Snow
26:07.1,Rain
26:11.0,Wind
26:13.1,Normal
26:15.0,Snow
26:17.0,Rain
26:18.1,Wind
26:19.0,Normal
26:20.0,Snow
26:21.0,Rain
26:24.0,Wind
26:25.0,Normal
26:29.1,Snow
26:31.0,Rain
26:34.1,Snow
26:36.0,Rain
26:37.0,Wind
26:41.0,Normal
26:42.0,Snow
26:43.0,Rain
26:45.0,Wind
26:47.1,Normal
26:49.1,Snow
26:49.1,Rain
26:50.1,Wind
26:51.1,Normal
26:52.1,Snow
26:54.1,Rain
26:56.0,Wind
26:56.1,Normal
26:57.0,Snow
26:58.0,Rain
27:00.0,Wind
27:01.0,Normal
27:03.0,Snow
27:04.0,Rain
27:06.0,Wind
27:11.0,Normal
27:11.1,Snow
27:12.0,Rain
27:12.0,Wind
27:17.0,Normal
27:20.0,Snow
27:23.1,Rain
27:26.0,Wind
27:36.0,Normal
27:40.1,Snow
27:41.0,Rain
27:43.0,Wind
27:44.0,Normal
27:44.1,Snow
27:45.0,Rain
27:46.0,Wind
27:46.1,Normal
27:46.1,Snow
27:49.1,Rain
27:50.0,Snow
27:50.0,Rain
27:52.0,Wind
27:52.1,Normal
27:53.0,Snow
27:53.1,Rain
27:54.0,Wind
27:54.1,Normal
27:55.0,Snow
27:55.0,Rain
27:57.0,Wind
27:58.1,Normal
27:58.1,Snow
27:59.0,Rain
28:02.0,Wind
28:02.0,Normal
28:03.0,Snow
28:04.0,Rain
28:05.1,Wind
28:05.1,Normal
28:06.0,Snow
28:07.1,Rain
28:09.1,Wind
28:12.0,Normal
28:13.0,Snow
28:15.1,Rain
28:17.1,Wind
28:18.0,Normal
28:20.1,Snow
28:21.0,Rain
28:22.0,Wind
28:24.0,Normal
28:24.1,Snow
28:26.0,Rain
28:27.0,Wind
28:29.0,Normal
28:31.0,Snow
28:31.1,Rain
28:33.0,Wind
28:36.0,Normal
28:36.0,Snow
28:36.1,Rain
